
========================================
 ESECUZIONE TEST: C:\Users\annam\OneDrive\Desktop\universita\anno 3\2 semestre\tesi\VNF-model\test\ta1\ta1_12_2_E.dat
========================================

Tempo di esecuzione: 31.46 secondi
solve_result: limit

--- LIMITE DI TEMPO (30s) RAGGIUNTO ---
Migliore soluzione (Upper Bound): 6999.999996799963
Migliore lower bound: 0

L_max = 6999.999996799963

--- Installazioni VNF (y_if = 1) ---
  VNF F1 installata sul nodo N10
  VNF F2 installata sul nodo N10
  VNF F3 installata sul nodo N10
  VNF F1 installata sul nodo N14
  VNF F2 installata sul nodo N14
  VNF F3 installata sul nodo N14
  VNF F1 installata sul nodo N15
  VNF F2 installata sul nodo N15
  VNF F3 installata sul nodo N15
  VNF F4 installata sul nodo N15
  VNF F1 installata sul nodo N16
  VNF F2 installata sul nodo N16
  VNF F3 installata sul nodo N16
  VNF F4 installata sul nodo N16
  VNF F1 installata sul nodo N19
  VNF F1 installata sul nodo N2
  VNF F2 installata sul nodo N2
  VNF F3 installata sul nodo N2
  VNF F1 installata sul nodo N20
  VNF F2 installata sul nodo N20
  VNF F3 installata sul nodo N20
  VNF F2 installata sul nodo N21
  VNF F3 installata sul nodo N21
  VNF F1 installata sul nodo N22
  VNF F2 installata sul nodo N22
  VNF F3 installata sul nodo N22
  VNF F4 installata sul nodo N23
  VNF F1 installata sul nodo N24
  VNF F2 installata sul nodo N24
  VNF F3 installata sul nodo N24
  VNF F1 installata sul nodo N3
  VNF F2 installata sul nodo N3
  VNF F3 installata sul nodo N3
  VNF F1 installata sul nodo N4
  VNF F2 installata sul nodo N4
  VNF F3 installata sul nodo N4
  VNF F1 installata sul nodo N6
  VNF F2 installata sul nodo N6
  VNF F3 installata sul nodo N6
  VNF F1 installata sul nodo N9
  VNF F2 installata sul nodo N9
  VNF F3 installata sul nodo N9

--- Assegnazioni domanda->VNF (z_if^k = 1) ---
  Domanda ds_D69_N10_N2: usa VNF F2 sul nodo N15
  Domanda ds_D69_N10_N2: usa VNF F3 sul nodo N15
  Domanda ds_D69_N10_N2: usa VNF F4 sul nodo N15
  Domanda ds_D70_N3_N14: usa VNF F1 sul nodo N15
  Domanda ds_D70_N3_N14: usa VNF F2 sul nodo N15
  Domanda ds_D70_N3_N14: usa VNF F3 sul nodo N15
  Domanda ds_D70_N3_N14: usa VNF F4 sul nodo N15
  Domanda ds_D71_N2_N10: usa VNF F4 sul nodo N15
  Domanda ds_D71_N2_N10: usa VNF F1 sul nodo N2
  Domanda ds_D71_N2_N10: usa VNF F2 sul nodo N2
  Domanda ds_D71_N2_N10: usa VNF F3 sul nodo N2
  Domanda ds_D72_N6_N3: usa VNF F1 sul nodo N16
  Domanda ds_D72_N6_N3: usa VNF F2 sul nodo N16
  Domanda ds_D72_N6_N3: usa VNF F3 sul nodo N16
  Domanda ds_D72_N6_N3: usa VNF F4 sul nodo N16
  Domanda ds_D73_N3_N6: usa VNF F4 sul nodo N15
  Domanda ds_D73_N3_N6: usa VNF F1 sul nodo N3
  Domanda ds_D73_N3_N6: usa VNF F2 sul nodo N3
  Domanda ds_D73_N3_N6: usa VNF F3 sul nodo N3

--- Routing (x_ij^ks = 1) ---
  Domanda ds_D60_N20_N8, subpath 4: arco (N10 -> N21)
  Domanda ds_D60_N20_N8, subpath 4: arco (N11 -> N15)
  Domanda ds_D60_N20_N8, subpath 4: arco (N12 -> N5)
  Domanda ds_D60_N20_N8, subpath 4: arco (N13 -> N2)
  Domanda ds_D60_N20_N8, subpath 5: arco (N15 -> N6)
  Domanda ds_D60_N20_N8, subpath 4: arco (N16 -> N11)
  Domanda ds_D60_N20_N8, subpath 4: arco (N18 -> N16)
  Domanda ds_D60_N20_N8, subpath 4: arco (N19 -> N7)
  Domanda ds_D60_N20_N8, subpath 4: arco (N2 -> N19)
  Domanda ds_D60_N20_N8, subpath 1: arco (N20 -> N4)
  Domanda ds_D60_N20_N8, subpath 4: arco (N21 -> N18)
  Domanda ds_D60_N20_N8, subpath 4: arco (N4 -> N12)
  Domanda ds_D60_N20_N8, subpath 4: arco (N5 -> N13)
  Domanda ds_D60_N20_N8, subpath 5: arco (N6 -> tau)
  Domanda ds_D60_N20_N8, subpath 4: arco (N7 -> N10)
  Domanda ds_D60_N20_N8, subpath 1: arco (ds_D60_N20_N8 -> N20)
  Domanda ds_D61_N3_N2, subpath 5: arco (N15 -> N6)
  Domanda ds_D61_N3_N2, subpath 1: arco (N3 -> N15)
  Domanda ds_D61_N3_N2, subpath 5: arco (N6 -> tau)
  Domanda ds_D61_N3_N2, subpath 1: arco (ds_D61_N3_N2 -> N3)
  Domanda ds_D62_N2_N3, subpath 4: arco (N10 -> N21)
  Domanda ds_D62_N2_N3, subpath 4: arco (N11 -> N15)
  Domanda ds_D62_N2_N3, subpath 5: arco (N15 -> N6)
  Domanda ds_D62_N2_N3, subpath 4: arco (N16 -> N11)
  Domanda ds_D62_N2_N3, subpath 4: arco (N18 -> N16)
  Domanda ds_D62_N2_N3, subpath 1: arco (N19 -> N7)
  Domanda ds_D62_N2_N3, subpath 1: arco (N2 -> N19)
  Domanda ds_D62_N2_N3, subpath 4: arco (N21 -> N18)
  Domanda ds_D62_N2_N3, subpath 5: arco (N6 -> tau)
  Domanda ds_D62_N2_N3, subpath 1: arco (N7 -> N10)
  Domanda ds_D62_N2_N3, subpath 1: arco (ds_D62_N2_N3 -> N2)
  Domanda ds_D63_N20_N9, subpath 4: arco (N10 -> N21)
  Domanda ds_D63_N20_N9, subpath 4: arco (N11 -> N15)
  Domanda ds_D63_N20_N9, subpath 4: arco (N12 -> N5)
  Domanda ds_D63_N20_N9, subpath 4: arco (N13 -> N2)
  Domanda ds_D63_N20_N9, subpath 5: arco (N15 -> N6)
  Domanda ds_D63_N20_N9, subpath 4: arco (N16 -> N11)
  Domanda ds_D63_N20_N9, subpath 4: arco (N18 -> N16)
  Domanda ds_D63_N20_N9, subpath 4: arco (N19 -> N7)
  Domanda ds_D63_N20_N9, subpath 4: arco (N2 -> N19)
  Domanda ds_D63_N20_N9, subpath 4: arco (N20 -> N4)
  Domanda ds_D63_N20_N9, subpath 4: arco (N21 -> N18)
  Domanda ds_D63_N20_N9, subpath 4: arco (N4 -> N12)
  Domanda ds_D63_N20_N9, subpath 4: arco (N5 -> N13)
  Domanda ds_D63_N20_N9, subpath 5: arco (N6 -> tau)
  Domanda ds_D63_N20_N9, subpath 4: arco (N7 -> N10)
  Domanda ds_D63_N20_N9, subpath 1: arco (ds_D63_N20_N9 -> N20)
  Domanda ds_D64_N14_N9, subpath 4: arco (N10 -> N21)
  Domanda ds_D64_N14_N9, subpath 4: arco (N11 -> N15)
  Domanda ds_D64_N14_N9, subpath 4: arco (N13 -> N2)
  Domanda ds_D64_N14_N9, subpath 4: arco (N14 -> N3)
  Domanda ds_D64_N14_N9, subpath 5: arco (N15 -> N6)
  Domanda ds_D64_N14_N9, subpath 4: arco (N16 -> N11)
  Domanda ds_D64_N14_N9, subpath 4: arco (N18 -> N16)
  Domanda ds_D64_N14_N9, subpath 4: arco (N19 -> N7)
  Domanda ds_D64_N14_N9, subpath 4: arco (N2 -> N19)
  Domanda ds_D64_N14_N9, subpath 4: arco (N21 -> N18)
  Domanda ds_D64_N14_N9, subpath 4: arco (N3 -> N5)
  Domanda ds_D64_N14_N9, subpath 4: arco (N5 -> N13)
  Domanda ds_D64_N14_N9, subpath 5: arco (N6 -> tau)
  Domanda ds_D64_N14_N9, subpath 4: arco (N7 -> N10)
  Domanda ds_D64_N14_N9, subpath 1: arco (ds_D64_N14_N9 -> N14)
  Domanda ds_D65_N9_N14, subpath 5: arco (N23 -> tau)
  Domanda ds_D65_N9_N14, subpath 4: arco (N9 -> N23)
  Domanda ds_D65_N9_N14, subpath 1: arco (ds_D65_N9_N14 -> N9)
  Domanda ds_D67_N20_N22, subpath 1: arco (N14 -> N24)
  Domanda ds_D67_N20_N22, subpath 1: arco (N15 -> N5)
  Domanda ds_D67_N20_N22, subpath 1: arco (N20 -> N15)
  Domanda ds_D67_N20_N22, subpath 5: arco (N23 -> tau)
  Domanda ds_D67_N20_N22, subpath 4: arco (N24 -> N23)
  Domanda ds_D67_N20_N22, subpath 1: arco (N3 -> N14)
  Domanda ds_D67_N20_N22, subpath 1: arco (N5 -> N3)
  Domanda ds_D67_N20_N22, subpath 1: arco (ds_D67_N20_N22 -> N20)
  Domanda ds_D69_N10_N2, subpath 1: arco (N10 -> N15)
  Domanda ds_D69_N10_N2, subpath 5: arco (N15 -> N6)
  Domanda ds_D69_N10_N2, subpath 5: arco (N6 -> tau)
  Domanda ds_D69_N10_N2, subpath 1: arco (ds_D69_N10_N2 -> N10)
  Domanda ds_D70_N3_N14, subpath 5: arco (N15 -> N6)
  Domanda ds_D70_N3_N14, subpath 1: arco (N3 -> N15)
  Domanda ds_D70_N3_N14, subpath 5: arco (N6 -> tau)
  Domanda ds_D70_N3_N14, subpath 1: arco (ds_D70_N3_N14 -> N3)
  Domanda ds_D71_N2_N10, subpath 4: arco (N10 -> N21)
  Domanda ds_D71_N2_N10, subpath 4: arco (N11 -> N15)
  Domanda ds_D71_N2_N10, subpath 5: arco (N15 -> N6)
  Domanda ds_D71_N2_N10, subpath 4: arco (N16 -> N11)
  Domanda ds_D71_N2_N10, subpath 4: arco (N18 -> N16)
  Domanda ds_D71_N2_N10, subpath 4: arco (N19 -> N7)
  Domanda ds_D71_N2_N10, subpath 4: arco (N2 -> N19)
  Domanda ds_D71_N2_N10, subpath 4: arco (N21 -> N18)
  Domanda ds_D71_N2_N10, subpath 5: arco (N6 -> tau)
  Domanda ds_D71_N2_N10, subpath 4: arco (N7 -> N10)
  Domanda ds_D71_N2_N10, subpath 1: arco (ds_D71_N2_N10 -> N2)
  Domanda ds_D72_N6_N3, subpath 1: arco (N15 -> N16)
  Domanda ds_D72_N6_N3, subpath 5: arco (N16 -> tau)
  Domanda ds_D72_N6_N3, subpath 1: arco (N6 -> N15)
  Domanda ds_D72_N6_N3, subpath 1: arco (ds_D72_N6_N3 -> N6)
  Domanda ds_D73_N3_N6, subpath 5: arco (N15 -> N6)
  Domanda ds_D73_N3_N6, subpath 4: arco (N3 -> N15)
  Domanda ds_D73_N3_N6, subpath 5: arco (N6 -> tau)
  Domanda ds_D73_N3_N6, subpath 1: arco (ds_D73_N3_N6 -> N3)

--- Latenza per domanda ---
  Domanda ds_D60_N20_N8: L = 6999.999996799963
  Domanda ds_D61_N3_N2: L = 6999.999996799958
  Domanda ds_D62_N2_N3: L = 6999.99999679996
  Domanda ds_D63_N20_N9: L = 6999.999996799963
  Domanda ds_D64_N14_N9: L = 6999.999996799963
  Domanda ds_D65_N9_N14: L = 6999.999996799999
  Domanda ds_D67_N20_N22: L = 6999.999996799963
  Domanda ds_D69_N10_N2: L = 6999.999996799962
  Domanda ds_D70_N3_N14: L = 6999.999996799962
  Domanda ds_D71_N2_N10: L = 6999.999996799963
  Domanda ds_D72_N6_N3: L = 6499.999996400022
  Domanda ds_D73_N3_N6: L = 6999.999996799963
