
========================================
 ESECUZIONE TEST: C:\Users\annam\OneDrive\Desktop\universita\anno 3\2 semestre\tesi\VNF-model\test\ta1\ta1_12_2_G.dat
========================================

Tempo di esecuzione: 31.52 secondi
solve_result: limit

--- LIMITE DI TEMPO (30s) RAGGIUNTO ---
Migliore soluzione (Upper Bound): 6782.051245999977
Migliore lower bound: 0

L_max = 6782.051245999977

--- Installazioni VNF (y_if = 1) ---
  VNF F1 installata sul nodo N1
  VNF F1 installata sul nodo N10
  VNF F2 installata sul nodo N10
  VNF F3 installata sul nodo N10
  VNF F1 installata sul nodo N11
  VNF F2 installata sul nodo N11
  VNF F2 installata sul nodo N12
  VNF F3 installata sul nodo N12
  VNF F1 installata sul nodo N14
  VNF F2 installata sul nodo N14
  VNF F1 installata sul nodo N15
  VNF F2 installata sul nodo N15
  VNF F3 installata sul nodo N15
  VNF F4 installata sul nodo N15
  VNF F1 installata sul nodo N16
  VNF F2 installata sul nodo N16
  VNF F3 installata sul nodo N16
  VNF F4 installata sul nodo N16
  VNF F1 installata sul nodo N18
  VNF F2 installata sul nodo N18
  VNF F2 installata sul nodo N19
  VNF F3 installata sul nodo N19
  VNF F1 installata sul nodo N2
  VNF F3 installata sul nodo N2
  VNF F1 installata sul nodo N20
  VNF F2 installata sul nodo N20
  VNF F3 installata sul nodo N20
  VNF F3 installata sul nodo N21
  VNF F1 installata sul nodo N22
  VNF F2 installata sul nodo N22
  VNF F3 installata sul nodo N22
  VNF F1 installata sul nodo N23
  VNF F2 installata sul nodo N23
  VNF F3 installata sul nodo N23
  VNF F4 installata sul nodo N23
  VNF F1 installata sul nodo N24
  VNF F2 installata sul nodo N24
  VNF F3 installata sul nodo N24
  VNF F1 installata sul nodo N3
  VNF F2 installata sul nodo N3
  VNF F3 installata sul nodo N3
  VNF F1 installata sul nodo N4
  VNF F2 installata sul nodo N4
  VNF F3 installata sul nodo N4
  VNF F2 installata sul nodo N5
  VNF F3 installata sul nodo N5
  VNF F1 installata sul nodo N6
  VNF F3 installata sul nodo N6
  VNF F1 installata sul nodo N7
  VNF F2 installata sul nodo N7
  VNF F3 installata sul nodo N7
  VNF F2 installata sul nodo N8
  VNF F3 installata sul nodo N8
  VNF F1 installata sul nodo N9
  VNF F2 installata sul nodo N9
  VNF F3 installata sul nodo N9

--- Assegnazioni domanda->VNF (z_if^k = 1) ---
  Domanda ds_D97_N10_N23: usa VNF F1 sul nodo N14
  Domanda ds_D97_N10_N23: usa VNF F4 sul nodo N15
  Domanda ds_D97_N10_N23: usa VNF F3 sul nodo N20
  Domanda ds_D97_N10_N23: usa VNF F2 sul nodo N23
  Domanda ds_D98_N9_N3: usa VNF F1 sul nodo N1
  Domanda ds_D98_N9_N3: usa VNF F4 sul nodo N16
  Domanda ds_D98_N9_N3: usa VNF F2 sul nodo N23
  Domanda ds_D98_N9_N3: usa VNF F3 sul nodo N7
  Domanda ds_D99_N3_N9: usa VNF F2 sul nodo N15
  Domanda ds_D99_N3_N9: usa VNF F3 sul nodo N15
  Domanda ds_D99_N3_N9: usa VNF F4 sul nodo N15
  Domanda ds_D99_N3_N9: usa VNF F1 sul nodo N9

--- Routing (x_ij^ks = 1) ---
  Domanda ds_D86_N3_N10, subpath 2: arco (N14 -> N23)
  Domanda ds_D86_N3_N10, subpath 5: arco (N15 -> tau)
  Domanda ds_D86_N3_N10, subpath 4: arco (N20 -> N15)
  Domanda ds_D86_N3_N10, subpath 3: arco (N23 -> N20)
  Domanda ds_D86_N3_N10, subpath 2: arco (N3 -> N14)
  Domanda ds_D86_N3_N10, subpath 1: arco (ds_D86_N3_N10 -> N3)
  Domanda ds_D87_N20_N10, subpath 5: arco (N15 -> tau)
  Domanda ds_D87_N20_N10, subpath 1: arco (N16 -> N18)
  Domanda ds_D87_N20_N10, subpath 2: arco (N18 -> N15)
  Domanda ds_D87_N20_N10, subpath 1: arco (N19 -> N16)
  Domanda ds_D87_N20_N10, subpath 1: arco (N2 -> N19)
  Domanda ds_D87_N20_N10, subpath 1: arco (N20 -> N3)
  Domanda ds_D87_N20_N10, subpath 1: arco (N3 -> N5)
  Domanda ds_D87_N20_N10, subpath 1: arco (N5 -> N2)
  Domanda ds_D87_N20_N10, subpath 1: arco (ds_D87_N20_N10 -> N20)
  Domanda ds_D88_N11_N3, subpath 4: arco (N10 -> N16)
  Domanda ds_D88_N11_N3, subpath 1: arco (N11 -> N15)
  Domanda ds_D88_N11_N3, subpath 3: arco (N15 -> N10)
  Domanda ds_D88_N11_N3, subpath 5: arco (N16 -> tau)
  Domanda ds_D88_N11_N3, subpath 1: arco (ds_D88_N11_N3 -> N11)
  Domanda ds_D89_N10_N20, subpath 1: arco (N10 -> N21)
  Domanda ds_D89_N10_N20, subpath 2: arco (N11 -> N16)
  Domanda ds_D89_N10_N20, subpath 1: arco (N14 -> N24)
  Domanda ds_D89_N10_N20, subpath 5: arco (N16 -> tau)
  Domanda ds_D89_N10_N20, subpath 1: arco (N18 -> N11)
  Domanda ds_D89_N10_N20, subpath 1: arco (N21 -> N18)
  Domanda ds_D89_N10_N20, subpath 1: arco (N24 -> N14)
  Domanda ds_D89_N10_N20, subpath 1: arco (N3 -> N5)
  Domanda ds_D89_N10_N20, subpath 1: arco (N5 -> N3)
  Domanda ds_D89_N10_N20, subpath 1: arco (ds_D89_N10_N20 -> N10)
  Domanda ds_D90_N3_N20, subpath 5: arco (N12 -> tau)
  Domanda ds_D90_N3_N20, subpath 2: arco (N14 -> N23)
  Domanda ds_D90_N3_N20, subpath 5: arco (N20 -> N12)
  Domanda ds_D90_N3_N20, subpath 5: arco (N23 -> N20)
  Domanda ds_D90_N3_N20, subpath 1: arco (N3 -> N14)
  Domanda ds_D90_N3_N20, subpath 1: arco (ds_D90_N3_N20 -> N3)
  Domanda ds_D91_N3_N11, subpath 1: arco (N12 -> N13)
  Domanda ds_D91_N3_N11, subpath 1: arco (N13 -> N2)
  Domanda ds_D91_N3_N11, subpath 5: arco (N16 -> tau)
  Domanda ds_D91_N3_N11, subpath 1: arco (N19 -> N16)
  Domanda ds_D91_N3_N11, subpath 1: arco (N2 -> N19)
  Domanda ds_D91_N3_N11, subpath 1: arco (N20 -> N12)
  Domanda ds_D91_N3_N11, subpath 1: arco (N3 -> N20)
  Domanda ds_D91_N3_N11, subpath 1: arco (ds_D91_N3_N11 -> N3)
  Domanda ds_D92_N24_N23, subpath 1: arco (N12 -> N5)
  Domanda ds_D92_N24_N23, subpath 1: arco (N14 -> N3)
  Domanda ds_D92_N24_N23, subpath 5: arco (N15 -> tau)
  Domanda ds_D92_N24_N23, subpath 1: arco (N20 -> N12)
  Domanda ds_D92_N24_N23, subpath 1: arco (N24 -> N14)
  Domanda ds_D92_N24_N23, subpath 1: arco (N3 -> N20)
  Domanda ds_D92_N24_N23, subpath 1: arco (N5 -> N6)
  Domanda ds_D92_N24_N23, subpath 2: arco (N6 -> N15)
  Domanda ds_D92_N24_N23, subpath 1: arco (ds_D92_N24_N23 -> N24)
  Domanda ds_D94_N11_N10, subpath 1: arco (N11 -> N16)
  Domanda ds_D94_N11_N10, subpath 1: arco (N12 -> N20)
  Domanda ds_D94_N11_N10, subpath 5: arco (N15 -> tau)
  Domanda ds_D94_N11_N10, subpath 1: arco (N16 -> N19)
  Domanda ds_D94_N11_N10, subpath 1: arco (N19 -> N2)
  Domanda ds_D94_N11_N10, subpath 1: arco (N2 -> N12)
  Domanda ds_D94_N11_N10, subpath 1: arco (N20 -> N23)
  Domanda ds_D94_N11_N10, subpath 4: arco (N23 -> N15)
  Domanda ds_D94_N11_N10, subpath 1: arco (ds_D94_N11_N10 -> N11)
  Domanda ds_D95_N10_N11, subpath 2: arco (N10 -> N16)
  Domanda ds_D95_N10_N11, subpath 4: arco (N11 -> N15)
  Domanda ds_D95_N10_N11, subpath 1: arco (N13 -> N5)
  Domanda ds_D95_N10_N11, subpath 5: arco (N15 -> tau)
  Domanda ds_D95_N10_N11, subpath 4: arco (N16 -> N11)
  Domanda ds_D95_N10_N11, subpath 1: arco (N5 -> N13)
  Domanda ds_D95_N10_N11, subpath 1: arco (ds_D95_N10_N11 -> N10)
  Domanda ds_D97_N10_N23, subpath 1: arco (N10 -> N7)
  Domanda ds_D97_N10_N23, subpath 1: arco (N13 -> N5)
  Domanda ds_D97_N10_N23, subpath 2: arco (N14 -> N23)
  Domanda ds_D97_N10_N23, subpath 5: arco (N15 -> tau)
  Domanda ds_D97_N10_N23, subpath 1: arco (N19 -> N2)
  Domanda ds_D97_N10_N23, subpath 1: arco (N2 -> N13)
  Domanda ds_D97_N10_N23, subpath 4: arco (N20 -> N15)
  Domanda ds_D97_N10_N23, subpath 3: arco (N23 -> N20)
  Domanda ds_D97_N10_N23, subpath 1: arco (N3 -> N14)
  Domanda ds_D97_N10_N23, subpath 1: arco (N5 -> N3)
  Domanda ds_D97_N10_N23, subpath 1: arco (N7 -> N19)
  Domanda ds_D97_N10_N23, subpath 1: arco (ds_D97_N10_N23 -> N10)
  Domanda ds_D98_N9_N3, subpath 2: arco (N1 -> N17)
  Domanda ds_D98_N9_N3, subpath 4: arco (N10 -> N16)
  Domanda ds_D98_N9_N3, subpath 3: arco (N15 -> N19)
  Domanda ds_D98_N9_N3, subpath 5: arco (N16 -> tau)
  Domanda ds_D98_N9_N3, subpath 2: arco (N17 -> N23)
  Domanda ds_D98_N9_N3, subpath 3: arco (N19 -> N7)
  Domanda ds_D98_N9_N3, subpath 3: arco (N20 -> N15)
  Domanda ds_D98_N9_N3, subpath 3: arco (N23 -> N20)
  Domanda ds_D98_N9_N3, subpath 4: arco (N7 -> N10)
  Domanda ds_D98_N9_N3, subpath 1: arco (N9 -> N1)
  Domanda ds_D98_N9_N3, subpath 1: arco (ds_D98_N9_N3 -> N9)
  Domanda ds_D99_N3_N9, subpath 1: arco (N14 -> N23)
  Domanda ds_D99_N3_N9, subpath 5: arco (N15 -> tau)
  Domanda ds_D99_N3_N9, subpath 2: arco (N20 -> N15)
  Domanda ds_D99_N3_N9, subpath 1: arco (N23 -> N9)
  Domanda ds_D99_N3_N9, subpath 1: arco (N3 -> N14)
  Domanda ds_D99_N3_N9, subpath 2: arco (N9 -> N20)
  Domanda ds_D99_N3_N9, subpath 1: arco (ds_D99_N3_N9 -> N3)

--- Latenza per domanda ---
  Domanda ds_D86_N3_N10: L = 6666.666646000001
  Domanda ds_D87_N20_N10: L = 6769.230733600007
  Domanda ds_D88_N11_N3: L = 6538.461533599995
  Domanda ds_D89_N10_N20: L = 6756.410221199977
  Domanda ds_D90_N3_N20: L = 6782.051245999991
  Domanda ds_D91_N3_N11: L = 6756.410221199977
  Domanda ds_D92_N24_N23: L = 6769.230733599987
  Domanda ds_D94_N11_N10: L = 6666.666645999991
  Domanda ds_D95_N10_N11: L = 6756.410221199985
  Domanda ds_D97_N10_N23: L = 6782.051245999999
  Domanda ds_D98_N9_N3: L = 6551.282045999997
  Domanda ds_D99_N3_N9: L = 6769.23073359999
